Ticker
TSLA
ROKU
TDOC
SHOP
SQ
ZM
TWLO
U
SPOT
COIN
EXAS
Z
CRSP
DOCU
PLTR
TXG
NVTA
DKNG
TWTR
BEAM
SE
NTLA
PATH
IRDM
SKLZ
NTDOY
FATE
IOVA
TWST
PD
TER
TWOU
TSP
TCEHY
PRLB
PACB
EDIT
BLI
PSTG
VCYT
BEKE
MCRB
NSTG
TRMB
SSYS
MTLS
NVS
CERS
CGEN
ICE
