Ticker
AA
ALB
AMR
ARREF
ATI
AVD
BASFY
CBT
CENX
CF
CMC
CMT
CPAC
ECVT
FUPBY
GEF
GLNCY
GPK
GSM
HAYN
HCC
HWKN
ICL
IPI
IVPAF
KALU
KLBAY
KRO
LTHM
LXU
MERC
METC
MOS
MYE
NHYDY
NTR
NUE
OLN
PKX
PTVE
RS
RYAM
RYI
SON
SQM
SSL
STLD
SXC
TECK
TMST
USNZY
VALE
VHI
WFG
WLK
X
ZEUS
ARKAY
SMFKY
CSTM
HMY
AU
CX
NGVT
OI
CLF
AKZOY
MONDY
DRD
FSI
CYDVF
OEC
CLW
