Ticker
ARLP
ASC
BP
CEIX
CIVI
CPG
CVX
DHT
DINO
E
EQNR
EQT
ERF
FLNG
FRO
GTE
HAL
LBRT
MPC
MPLX
NINE
OIS
PAGP
PARR
PBF
PBR
PR
PSX
RNGR
T
TDW
TNK
TNP
TRMD
TTE
VIST
VLO
WTI
XOM
YPF
STNG
REPX
PDS
REPYY
HP
REX
GLNG
BTU
