Ticker
ALCO
ALIZY
ARCC
ARLP
ARREF
ASX
BAK
BASFY
BBDC
BBSEY
BCSF
BDORY
BNPQY
BSM
CCAP
CGBD
CIOXY
CTO
CTRE
DOW
DSX
E
EC
EGLE
ENGIY
EPM
EPR
ESEA
ETD
FCRD
FDUS
FLNG
FSK
GBDC
GGB
GHI
GLNCY
GLPI
GNK
GOGL
GRIN
GTY
ICL
IEP
IGIC
IMBBY
ISNPY
JXN
KLBAY
KRP
KT
LCNB
LTC
MFG
MPLX
NABZY
NHI
NHYDY
NMFC
NRDBY
NTB
NWBI
NWG
OCSL
OFS
OMAB
ORCC
PBR
PFLT
PINE
PNNT
PSEC
PTMN
RMR
SAR
SBLK
SCM
SPOK
SQM
STLA
TPVG
TRIN
TRMD
TTE
USNZY
VALE
VLVLY
VWAGY
WPC
ZIM
NLCP
HIMX
SRC
IIPR
AXAHY
BKEAY
ING
CALM
AGESY
SCGLY
VGR
ENLAY
