Ticker
AN
ARCO
ARHS
ARKO
ASO
ATGE
AXL
BBW
BKE
BOWL
BSET
BURBY
BZH
CAAS
CCS
CHGG
CHS
CHWY
COE
CPS
CROX
DHI
DLTR
DUFRY
DXLG
ELA
ETD
F
FNKO
FUJHY
FUN
GCO
GIII
GM
GRBK
GTX
HRB
HZO
IGT
INSE
JAKK
JD
JILL
LAZY
LEGH
LNW
LOW
LRN
M
MAT
MCRI
MHO
MNSO
MOD
MOV
MSC
MTH
NINOY
PRDO
PROSY
SEAS
SRI
STLA
SUP
TA
TAL
TGT
TH
TMHC
TPH
ULTA
UTI
VC
VWAGY
PRPL
PCRFY
AEO
