Ticker
AEG
AEL
AFL
AGO
ALIZY
AMAL
AMRK
ARCC
AXS
BAP
BBAR
BBDC
BBSEY
BCBP
BCSF
BDORY
BHF
BNPQY
BRK-A
BRK-B
BSMX
CALB
CB
CCAP
CCB
CCBG
CGBD
CIB
COOP
DBSDY
DFIN
DGICA
EZPW
FDUS
FGBI
FSK
FUTU
GAIN
GBDC
GBOOY
GNW
HGBL
HOPE
HSBC
IFS
IGIC
ISNPY
ITUB
JXN
LYG
MDWT
MFC
MFG
MSBI
MTB
MTG
NABZY
NECB
NMFC
NMIH
NRDBY
NRDS
NRIM
NWG
OCN
OCSL
OFS
OPBK
ORCC
PEBO
PFG
PFLT
PNNT
PSEC
PTMN
RF
RGA
SAN
SAR
SCM
SNEX
STBA
TIGR
TKOMY
TRIN
UBS
UFCS
UNM
UOVEY
OCCI
WF
AXAHY
LX
GHL
SHG
MUFG
ING
