Ticker
ADC
AKR
ALEX
AMT
APLE
BNL
CLDT
CTO
CTRE
CUBE
DBRG
EPR
EPRT
EXR
FRT
GLPI
GTY
HIW
IIPR
IRM
IRT
IVT
KIM
KRC
KRG
LSI
LTC
NHI
NNN
NTST
O
OFC
PCH
PECO
PGRE
PINE
PSA
PW
REG
RYN
SITC
SRC
STAG
VICI
WPC
WY
NLCP
BHR
